osmid,lanes,name,highway,maxspeed,junction,oneway,reversed,length,geometry,ref,bridge,tunnel,access
203799377,2,Carrefour Helbronner,secondary,50,roundabout,True,False,29.736000000000004,"LINESTRING (6.875195 45.9204864, 6.8752528 45.9205055, 6.8752998 45.9205357, 6.8753315 45.9205744, 6.8753452 45.920618, 6.8753394 45.9206624, 6.8753147 45.9207036)",,,,
"[358375656, 368628316, 25496405, 25496404]","['2', '3']",Avenue Cachat Le Géant,secondary,50,,False,True,247.99799999999996,"LINESTRING (6.8728146 45.9245959, 6.8728794 45.9245275, 6.8729492 45.9244449, 6.8730211 45.9243899, 6.8731076 45.9243395, 6.8732031 45.9242985, 6.8733004 45.9242667, 6.8734177 45.9242356, 6.8735156 45.9242173, 6.8736848 45.9242007, 6.8739477 45.9241916, 6.8741158 45.9241973, 6.8742874 45.9242005, 6.8744549 45.9241923, 6.8746139 45.9241754, 6.8747237 45.9241594, 6.8749611 45.9241066, 6.8751948 45.924024, 6.8753417 45.923975, 6.8754814 45.9239071, 6.875639 45.9237957)",D 1506,yes,,
434880813,2,Carrefour du Mont Blanc,secondary,50,roundabout,True,False,16.88,"LINESTRING (6.8728146 45.9245959, 6.8728474 45.924616, 6.8728709 45.9246416, 6.8728831 45.9246707, 6.8728832 45.9247011, 6.872871 45.9247302)",,,,
"[434880832, 434880833, 434880837, 434880838, 587849049, 307415322, 307415324]",2,Route du Bouchet,secondary,"['50', '30']",,False,False,268.273,"LINESTRING (6.872871 45.9247302, 6.8729583 45.9247734, 6.8730466 45.924813, 6.8731436 45.9248809, 6.8732936 45.9249949, 6.8734961 45.9251653, 6.8737473 45.9253767, 6.8738442 45.9254582, 6.8738943 45.9255004, 6.8739746 45.9255715, 6.8740231 45.9256143, 6.8742068 45.9257765, 6.8742794 45.925848, 6.8744051 45.9259579, 6.8744896 45.9260329, 6.8745845 45.9261272, 6.8746652 45.9262245, 6.8749311 45.9266003, 6.8749551 45.9266344)",D 1506,,,
434880813,2,Carrefour du Mont Blanc,secondary,50,roundabout,True,False,25.837000000000003,"LINESTRING (6.872871 45.9247302, 6.8728481 45.9247555, 6.872816 45.9247755, 6.8727773 45.9247885, 6.872737 45.9247936, 6.8726961 45.9247911, 6.8726577 45.9247812, 6.8726243 45.9247647, 6.8725983 45.9247426)",,,,
209102089,1,Rond-Point de la Mollard,tertiary,50,roundabout,True,False,17.884,"LINESTRING (6.8675694 45.9236705, 6.8675329 45.9236618, 6.8675012 45.9236465, 6.8674767 45.9236258, 6.8674613 45.9236013, 6.8674561 45.9235747, 6.8674616 45.9235482)",,,,
1086394159,2,Allée Recteur Payot,tertiary,50,,False,True,12.907,"LINESTRING (6.8675694 45.9236705, 6.867568 45.9237251, 6.8675745 45.9237864)",,,,
4821016,2,Rue de la Mollard,residential,30,,False,False,37.2,"LINESTRING (6.8674616 45.9235482, 6.8674016 45.9235285, 6.867318 45.9235023, 6.8672914 45.9234946, 6.8672669 45.9234932, 6.8672099 45.9234937, 6.8669978 45.9235028)",,,,
209102089,1,Rond-Point de la Mollard,tertiary,50,roundabout,True,False,9.387,"LINESTRING (6.8674616 45.9235482, 6.8674783 45.9235225, 6.8675048 45.9235013, 6.867539 45.9234863)",,,,
209102089,1,Rond-Point de la Mollard,tertiary,50,roundabout,True,False,34.263,"LINESTRING (6.8676166 45.923479, 6.8676537 45.9234866, 6.8676863 45.923501, 6.867712 45.9235211, 6.8677288 45.9235453, 6.8677354 45.9235718, 6.8677313 45.9235986, 6.8677169 45.9236235, 6.8676899 45.9236469, 6.8676539 45.9236634, 6.8676124 45.9236715, 6.8675694 45.9236705)",,,,
4821016,2,Rue de la Mollard,residential,30,,False,True,37.199999999999996,"LINESTRING (6.8669978 45.9235028, 6.8672099 45.9234937, 6.8672669 45.9234932, 6.8672914 45.9234946, 6.867318 45.9235023, 6.8674016 45.9235285, 6.8674616 45.9235482)",,,,
"[23270662, 328316983]","['2', '1']",Rue du Lyret,unclassified,30,,False,"[False, True]",77.252,"LINESTRING (6.8699154 45.9207699, 6.8699083 45.9208001, 6.869891 45.9208592, 6.8698835 45.9208814, 6.8698316 45.9210336, 6.8696899 45.9214466)",,,,
210443935,1,Carrefour du Sapi,unclassified,30,roundabout,True,False,11.172,"LINESTRING (6.8699154 45.9207699, 6.8698893 45.9207613, 6.8698678 45.9207478, 6.8698529 45.9207306, 6.8698457 45.9207112, 6.869847 45.9206911)",,,,
"[23270576, 23270577, 378031716, 328316981]",2,Rue des Allobroges,unclassified,"['50', '30']",,False,True,252.342,"LINESTRING (6.8708768 45.9208825, 6.8708776 45.9209264, 6.8708776 45.92098, 6.8708781 45.9210131, 6.8708809 45.9210257, 6.8709031 45.9210736, 6.8709291 45.9211115, 6.8709821 45.9211651, 6.8710475 45.9212059, 6.8712901 45.9213572, 6.8716436 45.9215895, 6.8719092 45.9217837, 6.8719461 45.9218129, 6.8719999 45.9218593, 6.8720947 45.9219344, 6.8722962 45.9220785, 6.8724017 45.9221518, 6.872557 45.9222548, 6.8727764 45.9223926, 6.8728517 45.9224275, 6.8730478 45.9224979)",,,yes,
23270665,2,Rue Helbronner,unclassified,30,,False,False,67.763,"LINESTRING (6.8708768 45.9208825, 6.8702163 45.9207844, 6.8701537 45.9207745, 6.8700984 45.9207639, 6.8700249 45.9207436)",,,,
237090837,,Rue Helbronner,residential,30,,False,False,101.15499999999999,"LINESTRING (6.8708768 45.9208825, 6.8708563 45.9207373, 6.8708511 45.9206907, 6.8708323 45.9205221, 6.8708297 45.9202796, 6.8707867 45.9201956, 6.8706982 45.9201713, 6.8704838 45.9201881)",,,,
584376038,2,Rue Helbronner,unclassified,30,,False,True,87.31,"LINESTRING (6.8708768 45.9208825, 6.8710384 45.9209056, 6.8719825 45.9210403)",,,,
23270664,,Chemin François Devouassoux,residential,,,False,True,85.515,"LINESTRING (6.8728319 45.9211452, 6.872828 45.9207399, 6.8728196 45.9203762)",,,,
"[210443939, 584376038]",2,Rue Helbronner,unclassified,30,,False,False,66.924,"LINESTRING (6.8728319 45.9211452, 6.8726255 45.9211387, 6.8721654 45.9210632, 6.8719825 45.9210403)",,,,
"[584376035, 203799383]",2,Rue Helbronner,unclassified,"['50', '30']",,False,True,161.46200000000002,"LINESTRING (6.8728319 45.9211452, 6.8730184 45.9211397, 6.8735902 45.9211092, 6.8737089 45.9211029, 6.8740007 45.9210868, 6.8744229 45.9210598, 6.8744819 45.9210406, 6.8745502 45.9210137, 6.8746264 45.9209634, 6.8747614 45.920823)",,,,
203799377,2,Carrefour Helbronner,secondary,50,roundabout,True,False,17.006,"LINESTRING (6.8749256 45.9206465, 6.8749255 45.9206082, 6.8749396 45.9205713, 6.8749669 45.9205381, 6.8750056 45.920511)",,,,
23270567,,Chemin de la Draisine,residential,,,False,False,46.429,"LINESTRING (6.8728196 45.9203762, 6.8734195 45.9203625)",,,,
23270664,,Chemin François Devouassoux,residential,,,False,False,85.515,"LINESTRING (6.8728196 45.9203762, 6.872828 45.9207399, 6.8728319 45.9211452)",,,,
22876503,,Chemin du Pirri,unclassified,,,False,False,45.989000000000004,"LINESTRING (6.8664604 45.9279311, 6.8664023 45.9276263, 6.8663834 45.927521)",,,,
23193680,,Route Henriette d'Angeville,tertiary,,,False,False,137.621,"LINESTRING (6.8664604 45.9279311, 6.8671205 45.9283499, 6.8671947 45.9283969, 6.8674607 45.9285293, 6.8676286 45.9285652, 6.8677903 45.9285875, 6.867906 45.9286035)",,,,
23193680,,Route Henriette d'Angeville,tertiary,,,False,True,137.621,"LINESTRING (6.867906 45.9286035, 6.8677903 45.9285875, 6.8676286 45.9285652, 6.8674607 45.9285293, 6.8671947 45.9283969, 6.8671205 45.9283499, 6.8664604 45.9279311)",,,,
23194167,,Carrefour Lachenal,tertiary,,roundabout,True,False,15.207,"LINESTRING (6.867906 45.9286035, 6.8679189 45.9285777, 6.8679427 45.9285559, 6.867975 45.9285403, 6.8680127 45.9285324, 6.868052 45.928533)",,,,
25553613,,Rue Mummery,unclassified,,,True,False,15.703,"LINESTRING (6.868052 45.928533, 6.868203 45.9284386)",,,,
23194167,,Carrefour Lachenal,tertiary,,roundabout,True,False,10.08,"LINESTRING (6.868052 45.928533, 6.8680928 45.9285434, 6.868126 45.9285629, 6.8681476 45.9285891)",,,,
23194166,,Route des Nants,tertiary,,,True,False,13.645,"LINESTRING (6.8681361 45.9286652, 6.8682042 45.9287784)",,,,
23194167,,Carrefour Lachenal,tertiary,,roundabout,True,False,9.927,"LINESTRING (6.8681361 45.9286652, 6.8680894 45.9286958, 6.868027 45.9287063)",,,,
210443937,,Rue Joseph Vallot,tertiary,,,False,False,55.807,"LINESTRING (6.8703824 45.928265, 6.870235 45.9277737)",,,,
22876489,,Avenue de la Plage,unclassified,50,,False,False,116.534,"LINESTRING (6.8703824 45.928265, 6.8704686 45.9282354, 6.8706924 45.9281586, 6.8711558 45.9279858, 6.8712318 45.9279575, 6.8714782 45.927885, 6.8716541 45.9278502, 6.871749 45.9278315)",,,,
22876489,,Avenue de la Plage,unclassified,50,,False,True,116.534,"LINESTRING (6.871749 45.9278315, 6.8716541 45.9278502, 6.8714782 45.927885, 6.8712318 45.9279575, 6.8711558 45.9279858, 6.8706924 45.9281586, 6.8704686 45.9282354, 6.8703824 45.928265)",,,,
"[977832610, 23195117, 25490662, 210441114]",,Avenue de la Plage,unclassified,30,,True,False,349.08000000000004,"LINESTRING (6.871749 45.9278315, 6.871966 45.9277928, 6.8720219 45.9277796, 6.8721374 45.9277704, 6.8722722 45.9277736, 6.872373 45.9277921, 6.872552 45.9278418, 6.872675 45.9278862, 6.8728074 45.9279158, 6.8729566 45.9279268, 6.8730501 45.9279193, 6.8731473 45.9278996, 6.8732211 45.9278781, 6.8732779 45.9278463, 6.8733083 45.927813, 6.8733425 45.9277513, 6.8734158 45.9276263, 6.8734726 45.9275698, 6.8735974 45.9275023, 6.8736932 45.9274762, 6.8738291 45.9274613, 6.8739262 45.9274654, 6.874016 45.9274778, 6.8741 45.9274844, 6.8741312 45.9274822, 6.8742023 45.9274656, 6.8743417 45.9274189, 6.8745378 45.9273468, 6.874623 45.9273158, 6.8747062 45.9272872, 6.8747438 45.9272692, 6.8747686 45.9272476, 6.8747798 45.9272268, 6.8747811 45.9271937, 6.8746515 45.9270052, 6.8746337 45.9269742, 6.8746245 45.9269453, 6.8746292 45.9269238, 6.874643 45.9269038, 6.8746697 45.9268759, 6.8747286 45.9268206, 6.8748058 45.926746, 6.8749029 45.9266734, 6.8749551 45.9266344)",,yes,,
"[23195120, 977832609, 22876491, 228258188]",2,Avenue du Mont-Blanc,tertiary,30,,False,False,138.322,"LINESTRING (6.8725983 45.9247426, 6.8724476 45.9247675, 6.872253 45.924806, 6.8715374 45.9249516, 6.871384 45.9249827, 6.871174 45.9250273, 6.8711292 45.9250366, 6.8708804 45.9250877)",,yes,,
434880813,2,Carrefour du Mont Blanc,secondary,50,roundabout,True,False,18.988,"LINESTRING (6.8725983 45.9247426, 6.8725794 45.9247111, 6.8725757 45.9246771, 6.8725875 45.9246439, 6.8726136 45.924615, 6.8726515 45.9245932)",,,,
22876494,2,Rue Whymper,unclassified,30,,False,False,71.17,"LINESTRING (6.8726515 45.9245932, 6.8725898 45.924543, 6.872551 45.9245069, 6.8725257 45.9244733, 6.8725007 45.9244287, 6.8724675 45.9243609, 6.8724463 45.9243085, 6.872404 45.9242121, 6.8723739 45.9241562, 6.8723686 45.9241481, 6.8723415 45.9241068, 6.8722656 45.9240192)",,,,
434880813,2,Carrefour du Mont Blanc,secondary,50,roundabout,True,False,13.25,"LINESTRING (6.8726515 45.9245932, 6.872691 45.9245818, 6.8727336 45.9245784, 6.8727759 45.9245832, 6.8728146 45.9245959)",,,,
"[23270576, 23270577, 378031716, 328316981]",2,Rue des Allobroges,unclassified,"['50', '30']",,False,False,252.34200000000004,"LINESTRING (6.8730478 45.9224979, 6.8728517 45.9224275, 6.8727764 45.9223926, 6.872557 45.9222548, 6.8724017 45.9221518, 6.8722962 45.9220785, 6.8720947 45.9219344, 6.8719999 45.9218593, 6.8719461 45.9218129, 6.8719092 45.9217837, 6.8716436 45.9215895, 6.8712901 45.9213572, 6.8710475 45.9212059, 6.8709821 45.9211651, 6.8709291 45.9211115, 6.8709031 45.9210736, 6.8708809 45.9210257, 6.8708781 45.9210131, 6.8708776 45.92098, 6.8708776 45.9209264, 6.8708768 45.9208825)",,,yes,
203799385,1,Rue des Allobroges,unclassified,30,,True,False,49.561,"LINESTRING (6.8730478 45.9224979, 6.8731295 45.9225064, 6.8731766 45.9225254, 6.8732165 45.9225518, 6.8733119 45.9226153, 6.873524 45.9227788)",,,,
203799378,1,Rue des Allobroges,unclassified,30,,True,False,40.714,"LINESTRING (6.8733777 45.9227773, 6.8733558 45.9227348, 6.8733225 45.9226945, 6.8732572 45.9226389, 6.8731323 45.9225543, 6.8730478 45.9224979)",,,,
203801324,1,,unclassified,30,roundabout,True,False,12.385000000000002,"LINESTRING (6.8733777 45.9227773, 6.8734045 45.9227651, 6.8734353 45.9227589, 6.8734673 45.9227592, 6.8734978 45.922766, 6.873524 45.9227788)",,,,
210443934,1,,unclassified,30,roundabout,True,False,7.129,"LINESTRING (6.8733418 45.9228332, 6.8733461 45.9228032, 6.8733777 45.9227773)",,,,
22876501,,Route des Mouilles,unclassified,,,False,False,115.311,"LINESTRING (6.875995 45.9271785, 6.8764715 45.9269635, 6.8767417 45.9268342, 6.8772353 45.9266032)",,,,
25627015,,Chemin des Cristalliers,residential,,,False,False,112.74400000000001,"LINESTRING (6.875995 45.9271785, 6.8759789 45.9271599, 6.8758334 45.9269721, 6.8757106 45.9267789, 6.8756127 45.926586, 6.8754976 45.9262605, 6.8754861 45.9262338)",,,,yes
25627015,,Chemin des Cristalliers,residential,,,False,True,77.155,"LINESTRING (6.875995 45.9271785, 6.8760113 45.9271952, 6.876285 45.9274882, 6.8765573 45.9277514)",,,,yes
"[23195405, 307886445]",,,unclassified,,,False,True,34.16,"LINESTRING (6.875995 45.9271785, 6.8758461 45.9272328, 6.8757524 45.9272603, 6.8757167 45.9272706, 6.8756392 45.9272944, 6.8755918 45.9273015)",,,,
25627015,,Chemin des Cristalliers,residential,,,False,False,77.155,"LINESTRING (6.8765573 45.9277514, 6.876285 45.9274882, 6.8760113 45.9271952, 6.875995 45.9271785)",,,,yes
25627015,,Chemin des Cristalliers,residential,,,False,True,130.469,"LINESTRING (6.8765573 45.9277514, 6.8771739 45.9282105, 6.8775321 45.928414, 6.8777918 45.9285454)",,,,yes
307415318,,Chemin de Taro,unclassified,,,False,False,57.598,"LINESTRING (6.8765573 45.9277514, 6.8768892 45.9276258, 6.8772141 45.9275073)",,,,
22876503,,Chemin du Pirri,unclassified,,,False,True,45.989000000000004,"LINESTRING (6.8663834 45.927521, 6.8664023 45.9276263, 6.8664604 45.9279311)",,,,
22876506,1,Avenue Cachat Le Géant,secondary,50,,True,False,38.155,"LINESTRING (6.8753147 45.9207036, 6.8753982 45.9208455, 6.8755018 45.9210211)",D 1506,,,
203799377,2,Carrefour Helbronner,secondary,50,roundabout,True,False,12.831,"LINESTRING (6.8753147 45.9207036, 6.8752799 45.9207335, 6.8752352 45.9207561, 6.8751835 45.9207698)",,,,
203799377,2,Carrefour Helbronner,secondary,50,roundabout,True,False,15.439,"LINESTRING (6.8750056 45.920511, 6.8750484 45.9204932, 6.875096 45.9204828, 6.8751458 45.9204805, 6.875195 45.9204864)",,,,
23270569,1,,unclassified,50,,True,False,21.693,"LINESTRING (6.8750213 45.9207508, 6.8749228 45.9207718, 6.8748297 45.9208002, 6.8747614 45.920823)",,,,
203799377,2,Carrefour Helbronner,secondary,50,roundabout,True,False,14.152999999999999,"LINESTRING (6.8750213 45.9207508, 6.8749751 45.920723, 6.8749423 45.9206873, 6.8749256 45.9206465)",,,,
210443937,,Rue Joseph Vallot,tertiary,,,False,True,55.807,"LINESTRING (6.870235 45.9277737, 6.8703824 45.928265)",,,,
228258203,2,Rue Joseph Vallot,tertiary,50,,False,False,115.26,"LINESTRING (6.870235 45.9277737, 6.8702193 45.927408, 6.8702163 45.9273708, 6.8702003 45.9271755, 6.8701779 45.9267613, 6.8701764 45.926738)",,,,
231452323,,Rue Mummery,unclassified,,,False,True,174.683,"LINESTRING (6.870235 45.9277737, 6.870182 45.9277808, 6.8700986 45.9277982, 6.8699632 45.9278264, 6.8695693 45.9279319, 6.8693275 45.9279967, 6.869277 45.9280103, 6.8691558 45.9280427, 6.8688211 45.9281699, 6.8685987 45.9282545, 6.8682368 45.9284229, 6.868203 45.9284386)",,,,
"[23195120, 977832609, 22876491, 228258188]",2,Avenue du Mont-Blanc,tertiary,30,,False,True,138.322,"LINESTRING (6.8708804 45.9250877, 6.8711292 45.9250366, 6.871174 45.9250273, 6.871384 45.9249827, 6.8715374 45.9249516, 6.872253 45.924806, 6.8724476 45.9247675, 6.8725983 45.9247426)",,yes,,
1086394161,1,Avenue du Mont-Blanc,tertiary,30,,True,False,75.053,"LINESTRING (6.8708804 45.9250877, 6.8708377 45.9251135, 6.8705065 45.9251732, 6.8700112 45.9252625, 6.8699527 45.9252533)",,,,
23195408,,Chemin de Blaitière Dessus,unclassified,,,False,False,124.42999999999999,"LINESTRING (6.8777918 45.9285454, 6.8780877 45.9284669, 6.8785303 45.9283153, 6.8790193 45.9281494, 6.8791116 45.9280765, 6.8791615 45.9280044)",,,,
25627015,,Chemin des Cristalliers,residential,,,False,False,130.469,"LINESTRING (6.8777918 45.9285454, 6.8775321 45.928414, 6.8771739 45.9282105, 6.8765573 45.9277514)",,,,yes
25627015,,Chemin des Cristalliers,residential,,,False,True,47.976,"LINESTRING (6.8777918 45.9285454, 6.8781265 45.9287063, 6.8783122 45.9287795)",,,,yes
25627015,,Chemin des Cristalliers,residential,,,False,False,47.976,"LINESTRING (6.8783122 45.9287795, 6.8781265 45.9287063, 6.8777918 45.9285454)",,,,yes
231186105,2,Route du Bouchet,secondary,50,,False,True,76.321,"LINESTRING (6.8754056 45.9272446, 6.8753842 45.927209, 6.8753522 45.9271599, 6.875319 45.9271169, 6.8751941 45.9269663, 6.8749551 45.9266344)",D 1506,,,
434880821,,Carrefour du Fond des Gires,secondary,,roundabout,True,False,18.855999999999998,"LINESTRING (6.8754056 45.9272446, 6.8754334 45.9272344, 6.8754642 45.9272297, 6.8754956 45.9272308, 6.8755255 45.9272377, 6.8755516 45.9272499, 6.8755721 45.9272665, 6.8755856 45.9272809, 6.8755918 45.9273015)",,,,
434880821,,Carrefour du Fond des Gires,secondary,,roundabout,True,False,29.689999999999998,"LINESTRING (6.8755552 45.9273698, 6.8755171 45.9273868, 6.8754725 45.9273926, 6.8754281 45.9273862, 6.8754008 45.9273749, 6.8753686 45.9273472, 6.8753583 45.9273254, 6.8753571 45.9273025, 6.8753651 45.9272802, 6.8753817 45.9272604, 6.8754056 45.9272446)",,,,
228258203,2,Rue Joseph Vallot,tertiary,50,,False,True,161.607,"LINESTRING (6.869821 45.9253093, 6.8698608 45.9254491, 6.8698864 45.9255312, 6.8699065 45.925598, 6.8699201 45.9256432, 6.8699384 45.925704, 6.8699603 45.9257765, 6.8700442 45.9260287, 6.8700983 45.9261911, 6.8701444 45.9263784, 6.8701564 45.9264272, 6.8701575 45.9264451, 6.8701764 45.926738)",,,,
1086394145,2,Allée Recteur Payot,tertiary,50,,False,False,14.867,"LINESTRING (6.869821 45.9253093, 6.8697543 45.9253195, 6.8696333 45.9253381)",,,,
1086394162,2,Avenue du Mont-Blanc,tertiary,30,,False,True,12.047,"LINESTRING (6.869821 45.9253093, 6.8698518 45.9252897, 6.8698919 45.9252718, 6.8699527 45.9252533)",,,,
23270567,,Chemin de la Draisine,residential,,,False,True,46.429,"LINESTRING (6.8734195 45.9203625, 6.8728196 45.9203762)",,,,
23270574,1,Rue Helbronner,unclassified,50,,True,False,23.378,"LINESTRING (6.8747614 45.920823, 6.8747984 45.9207821, 6.8749256 45.9206465)",,,,
"[584376035, 203799383]",2,Rue Helbronner,unclassified,"['50', '30']",,False,False,161.46199999999996,"LINESTRING (6.8747614 45.920823, 6.8746264 45.9209634, 6.8745502 45.9210137, 6.8744819 45.9210406, 6.8744229 45.9210598, 6.8740007 45.9210868, 6.8737089 45.9211029, 6.8735902 45.9211092, 6.8730184 45.9211397, 6.8728319 45.9211452)",,,,
23270571,1,Avenue Cachat Le Géant,secondary,50,,True,False,37.243,"LINESTRING (6.8755018 45.9210211, 6.8753225 45.920879, 6.8751835 45.9207698)",D 1506,,,
23270573,2,Avenue Cachat Le Géant,secondary,50,,False,False,107.37799999999999,"LINESTRING (6.8755018 45.9210211, 6.875677 45.9212318, 6.8758387 45.9214608, 6.8760201 45.9217794, 6.8760902 45.9218939)",D 1506,,,
203799377,2,Carrefour Helbronner,secondary,50,roundabout,True,False,13.049,"LINESTRING (6.8751835 45.9207698, 6.8751417 45.9207737, 6.8750996 45.9207718, 6.8750589 45.920764, 6.8750213 45.9207508)",,,,
210443935,1,Carrefour du Sapi,unclassified,30,roundabout,True,False,13.518,"LINESTRING (6.869847 45.9206911, 6.8698566 45.920672, 6.8698738 45.9206556, 6.8698972 45.9206435, 6.8699246 45.9206366, 6.8699536 45.9206356, 6.8699819 45.9206405)",,,,
231452323,,Rue Mummery,unclassified,,,False,False,174.683,"LINESTRING (6.868203 45.9284386, 6.8682368 45.9284229, 6.8685987 45.9282545, 6.8688211 45.9281699, 6.8691558 45.9280427, 6.869277 45.9280103, 6.8693275 45.9279967, 6.8695693 45.9279319, 6.8699632 45.9278264, 6.8700986 45.9277982, 6.870182 45.9277808, 6.870235 45.9277737)",,,,
