osmid,oneway,name,highway,junction,reversed,length,geometry,bridge,maxspeed
32432400,True,Cumhuriyet Meydanı,primary,roundabout,False,8.409,"LINESTRING (36.1605839 36.2025577, 36.1605658 36.2026319)",,
52871714,False,Ata Köprüsü Sokak,primary,,True,14.246,"LINESTRING (36.1605839 36.2025577, 36.1607315 36.2025105)",,
52871713,False,Cumhuriyet Alanı 1 Sokak,primary,,True,17.381,"LINESTRING (36.1606755 36.2023741, 36.1605718 36.2023923, 36.1604874 36.2023734)",,
"[671533961, 287148501]",True,"['Ata Köprüsü', 'Ata Köprüsü Sokak']",primary,,False,52.987,"LINESTRING (36.1606755 36.2023741, 36.1610718 36.2022342, 36.1611869 36.2021469)",yes,
32423696,False,Kurtuluş Caddesi,primary,,False,11.685,"LINESTRING (36.1652953 36.2012604, 36.1654058 36.201316)",,
32423684,False,Kurtuluş Caddesi,primary,,False,58.821,"LINESTRING (36.1652953 36.2012604, 36.1651064 36.2010494, 36.1650239 36.2009625, 36.1649039 36.2008361)",,
287149994,False,Kemal Paşa Caddesi,primary,,True,75.86999999999999,"LINESTRING (36.1652953 36.2012604, 36.1649564 36.2014379, 36.1646143 36.2016176, 36.1645864 36.2016323)",,
213773646,False,12.San. Caddesi,residential,,True,67.299,"LINESTRING (36.1684035 36.2078199, 36.1681251 36.2072579)",,
936657667,True,Yavuz Sultan Selim Caddesi,primary,,False,4.551,"LINESTRING (36.1684035 36.2078199, 36.1684542 36.2078186)",,
52871701,False,İzzet Güçlü Caddesi,primary,,True,44.964,"LINESTRING (36.1622545 36.2069507, 36.1622133 36.2065477)",,40
936657665,True,İzzet Güçlü Caddesi,primary,,False,79.52799999999999,"LINESTRING (36.1622545 36.2069507, 36.1623443 36.2074711, 36.1624 36.2075647, 36.1624824 36.2076192)",,40
52871701,False,İzzet Güçlü Caddesi,primary,,True,33.977,"LINESTRING (36.1621186 36.2057497, 36.162087 36.2054452)",,40
52871701,False,İzzet Güçlü Caddesi,primary,,False,89.203,"LINESTRING (36.1621186 36.2057497, 36.1621943 36.2062552, 36.1622019 36.2063063, 36.1622133 36.2065477)",,40
213773667,False,2.(Ada Çarşısı) Sokak,residential,,True,31.666999999999998,"LINESTRING (36.1621186 36.2057497, 36.162393 36.2056827, 36.1624564 36.2056672)",,
52871701,False,İzzet Güçlü Caddesi,primary,,False,88.874,"LINESTRING (36.1620232 36.2046476, 36.162087 36.2054452)",,40
286938997,True,İzzet Güçlü 1 Sokak,primary,,False,32.363,"LINESTRING (36.1620232 36.2046476, 36.1623631 36.2045502)",,
32432400,True,Cumhuriyet Meydanı,primary,roundabout,False,14.268,"LINESTRING (36.1604131 36.2027652, 36.160337 36.202784, 36.1602576 36.2027857)",,
52871705,True,Atatürk Caddesi,primary,,False,178.04,"LINESTRING (36.1604131 36.2027652, 36.1604341 36.2029987, 36.1604381 36.2034678, 36.160358 36.2043634)",,
32432400,True,Cumhuriyet Meydanı,primary,roundabout,False,40.921,"LINESTRING (36.160102 36.2027326, 36.1600415 36.2026775, 36.1600049 36.2026101, 36.1599955 36.2025369, 36.1600144 36.2024649, 36.1600597 36.202401)",,
52871702,True,Cumhuriyet Caddesi,secondary,,False,101.318,"LINESTRING (36.160102 36.2027326, 36.1599419 36.2028409, 36.159777 36.202909, 36.1591209 36.2031764)",,
32432400,True,Cumhuriyet Meydanı,primary,roundabout,False,9.847999999999999,"LINESTRING (36.1600597 36.202401, 36.1600979 36.2023691, 36.1601422 36.2023431)",,
52871703,True,Adnan Menderes Caddesi,secondary,,False,96.96199999999999,"LINESTRING (36.1600597 36.202401, 36.159747 36.2023886, 36.1594984 36.2023706, 36.1589829 36.20233)",,
32432400,True,Cumhuriyet Meydanı,primary,roundabout,False,15.319,"LINESTRING (36.1602576 36.2027857, 36.1601804 36.2027701, 36.160102 36.2027326)",,
32432400,True,Cumhuriyet Meydanı,primary,roundabout,False,33.151,"LINESTRING (36.1601422 36.2023431, 36.1602289 36.2023169, 36.1603211 36.2023132, 36.1604102 36.2023326, 36.1604874 36.2023734)",,
102737286,True,Karaoğlanoğlu Caddesi,tertiary,,False,47.477,"LINESTRING (36.1589829 36.20233, 36.158973 36.2027569)",,
287148500,True,İstiklal Caddesi,primary,,False,30.07,"LINESTRING (36.1612795 36.2024068, 36.1611869 36.2021469)",,
"[936191777, 671533959]",True,"['Ata Köprüsü', 'Ata Köprüsü Sokak']",primary,,False,53.256,"LINESTRING (36.1612795 36.2024068, 36.1612181 36.2023854, 36.1611812 36.2023768, 36.1611311 36.2023685, 36.1611186 36.20237, 36.160943 36.2024345, 36.1607315 36.2025105)",yes,
52871705,True,Atatürk Caddesi,primary,,False,161.476,"LINESTRING (36.1603083 36.2048451, 36.1602662 36.2051748, 36.1601946 36.2055623, 36.1601129 36.2058045, 36.1600166 36.2060519, 36.1599248 36.2062576)",,
213526911,False,,residential,,False,90.955,"LINESTRING (36.1603083 36.2048451, 36.1608183 36.2048725, 36.1613172 36.2049215)",,
52871720,False,Semih Azmi Sokak,residential,,True,63.289,"LINESTRING (36.1599248 36.2062576, 36.1605766 36.2064752)",,
52871705,True,Atatürk Caddesi,primary,,False,123.871,"LINESTRING (36.1599248 36.2062576, 36.1596898 36.2067945, 36.1594861 36.2073137)",,
52871720,False,Semih Azmi Sokak,residential,,False,34.863,"LINESTRING (36.1609469 36.2065702, 36.1605766 36.2064752)",,
52871720,False,Semih Azmi Sokak,residential,,True,50.773,"LINESTRING (36.1609469 36.2065702, 36.161484 36.206714)",,
52871721,False,Yurtman Sokak,residential,,True,122.218,"LINESTRING (36.1609469 36.2065702, 36.1605589 36.2076238)",,
187541412,False,Abdulgani Türkmen Sokak ,residential,,True,58.291,"LINESTRING (36.1594861 36.2073137, 36.160087 36.207513)",,
52871720,False,Semih Azmi Sokak,residential,,False,50.773,"LINESTRING (36.161484 36.206714, 36.1609469 36.2065702)",,
187541474,True,General Şükrü Kanadlı Caddesi,residential,,False,58.942,"LINESTRING (36.161484 36.206714, 36.1614682 36.2066084, 36.161421 36.2061864)",,
1138500331,False,Abdulgani Türkmen Sokak,residential,,True,48.911,"LINESTRING (36.1615884 36.2076872, 36.1610447 36.2076552)",,
287012338,True,General Şükrü Kanadlı Caddesi,secondary,,False,55.973,"LINESTRING (36.1615884 36.2076872, 36.1616001 36.2074452, 36.1615879 36.2071842)",,
32423696,False,Kurtuluş Caddesi,primary,,False,55.726,"LINESTRING (36.1676111 36.2037228, 36.1680063 36.2041094)",,
32423696,False,Kurtuluş Caddesi,primary,,True,60.584,"LINESTRING (36.1676111 36.2037228, 36.1671958 36.2032932)",,
213845680,False,Ulus 3 Sokak,residential,,True,130.78,"LINESTRING (36.1676111 36.2037228, 36.1681423 36.2033556, 36.16875 36.2029899)",,
1144957926,False,Aysel Sokak,residential,,False,119.50900000000001,"LINESTRING (36.1676111 36.2037228, 36.1673277 36.2039232, 36.1671185 36.2040536, 36.1667157 36.2037433, 36.1666228 36.2036655)",,
32423696,False,Kurtuluş Caddesi,primary,,True,65.908,"LINESTRING (36.1689174 36.2049903, 36.1684383 36.204541)",,
213779748,False,Suphi Bedir Uluç Sokak,residential,,True,125.171,"LINESTRING (36.1689174 36.2049903, 36.1678116 36.2056766)",,
57844716,True,1.(Küçük San.) Caddesi,unclassified,,False,90.32,"LINESTRING (36.1646506 36.207125, 36.1636988 36.2073895)",,
286938996,False,İstiklal Caddesi,primary,,False,38.661,"LINESTRING (36.1646506 36.207125, 36.1647703 36.207459)",,
"[187541384, 1139279700]",False,"['Abdurrahman Melek Caddesi ', 'Abdurrahman Melek Caddesi']",residential,,False,89.605,"LINESTRING (36.1646506 36.207125, 36.1649268 36.2070179, 36.1649974 36.2069927, 36.1650625 36.2069676, 36.165552 36.2067781)",,
936657663,True,İzzet Güçlü Caddesi,primary,,False,15.873,"LINESTRING (36.1624355 36.2078231, 36.1623916 36.2078274, 36.1623481 36.2078206, 36.1623093 36.2078034, 36.1622789 36.2077776)",,40
936657666,True,İzzet Güçlü Caddesi,primary,,False,36.805,"LINESTRING (36.1619739 36.204319, 36.1620232 36.2046476)",,40
287148496,True,İstiklal Caddesi ,primary,,False,221.744,"LINESTRING (36.1619739 36.204319, 36.1619045 36.2040408, 36.1617651 36.2036252, 36.1612795 36.2024068)",,
32432400,True,Cumhuriyet Meydanı,primary,roundabout,False,22.884999999999998,"LINESTRING (36.1604874 36.2023734, 36.1605415 36.2024263, 36.1605746 36.2024895, 36.1605839 36.2025577)",,
52871713,False,Cumhuriyet Alanı 1 Sokak,primary,,False,17.381,"LINESTRING (36.1604874 36.2023734, 36.1605718 36.2023923, 36.1606755 36.2023741)",,
102737286,True,Karaoğlanoğlu Caddesi,tertiary,,False,80.763,"LINESTRING (36.1594185 36.2016944, 36.1589829 36.20233)",,
102710466,True,Gündüz Caddesi,secondary,,False,98.9,"LINESTRING (36.1594185 36.2016944, 36.1596638 36.2018037, 36.1601422 36.2023431)",,
213851480,False,Gazi Paşa Caddesi,residential,,False,5.897,"LINESTRING (36.1605875 36.1995392, 36.16065 36.1995556)",,
286939483,True,Saray Caddesi,residential,,False,14.536,"LINESTRING (36.1605875 36.1995392, 36.1604543 36.1994648)",,
102737286,True,Karaoğlanoğlu Caddesi,tertiary,,False,48.497,"LINESTRING (36.158973 36.2027569, 36.1591209 36.2031764)",,
102737281,False,Yeşil Sokak,residential,,False,40.028999999999996,"LINESTRING (36.1582893 36.2048059, 36.1584398 36.2049247, 36.1585671 36.2050516, 36.1585897 36.2050713)",,
52871702,True,Cumhuriyet Caddesi,secondary,,False,86.014,"LINESTRING (36.1591209 36.2031764, 36.1582652 36.2035251)",,
102737286,True,Karaoğlanoğlu Caddesi,tertiary,,False,184.027,"LINESTRING (36.1591209 36.2031764, 36.159265 36.2033481, 36.1593809 36.2037876, 36.1594382 36.2040927, 36.1594678 36.2042504, 36.1594542 36.2047805)",,
1140608830,False,Oymak Sokak,residential,,False,42.525,"LINESTRING (36.1589817 36.2047506, 36.1594542 36.2047805)",,
102737248,False,Cebrail Sokak,residential,,False,128.992,"LINESTRING (36.1589817 36.2047506, 36.158593 36.2039886, 36.1583728 36.2037034)",,
1140608830,False,Oymak Sokak,residential,,True,21.557000000000002,"LINESTRING (36.1589817 36.2047506, 36.158879 36.2048097, 36.1588033 36.2048786)",,
102737254,False,Mimar Sinan Sokak,tertiary,,False,44.942,"LINESTRING (36.1588836 36.2064449, 36.1585974 36.2063516, 36.1584276 36.2062789)",,
102737223,False,Cengiz Caddesi,residential,,False,22.052,"LINESTRING (36.1583728 36.2037034, 36.1582652 36.2035251)",,
102737248,False,Cebrail Sokak,residential,,True,128.992,"LINESTRING (36.1583728 36.2037034, 36.158593 36.2039886, 36.1589817 36.2047506)",,
102737223,False,Cengiz Caddesi,residential,,True,22.052,"LINESTRING (36.1582652 36.2035251, 36.1583728 36.2037034)",,
102737254,False,Mimar Sinan Sokak,tertiary,,True,44.942,"LINESTRING (36.1584276 36.2062789, 36.1585974 36.2063516, 36.1588836 36.2064449)",,
1140608830,False,Oymak Sokak,residential,,True,42.525,"LINESTRING (36.1594542 36.2047805, 36.1589817 36.2047506)",,
102737286,True,Karaoğlanoğlu Caddesi,tertiary,,False,193.75400000000002,"LINESTRING (36.1594542 36.2047805, 36.1594272 36.2052367, 36.1592476 36.2056808, 36.1588836 36.2064449)",,
187541373,False,Selçuk Caddesi,residential,,True,52.092,"LINESTRING (36.1675455 36.2018866, 36.1670937 36.2021808)",,
213845651,False,Güngör Caddesi,residential,,False,5.348,"LINESTRING (36.1675455 36.2018866, 36.1675108 36.2018475)",,
213845651,False,Güngör Caddesi,residential,,True,98.914,"LINESTRING (36.1675455 36.2018866, 36.1679077 36.2022353, 36.1682537 36.2025683)",,
32423696,False,Kurtuluş Caddesi,primary,,True,45.76,"LINESTRING (36.166484 36.2025779, 36.1661852 36.2022444)",,
187541373,False,Selçuk Caddesi,residential,,False,70.303,"LINESTRING (36.166484 36.2025779, 36.1670937 36.2021808)",,
32423696,False,Kurtuluş Caddesi,primary,,False,102.057,"LINESTRING (36.166484 36.2025779, 36.1665076 36.2026074, 36.1665309 36.2026366, 36.167145 36.203239, 36.1671958 36.2032932)",,
32432400,True,Cumhuriyet Meydanı,primary,roundabout,False,20.649,"LINESTRING (36.1605658 36.2026319, 36.16053 36.2026867, 36.1604779 36.2027321, 36.1604131 36.2027652)",,
213773635,False,İnne İplik Caddesi,residential,,True,58.538,"LINESTRING (36.166916 36.2047285, 36.1662965 36.2048936)",,
187541409,False,Tayfur Sökmen Caddesi,residential,,True,60.684000000000005,"LINESTRING (36.166916 36.2047285, 36.1670673 36.2049007, 36.1673108 36.2051716)",,
"[213845673, 1144957921]",False,"['Meydan Caddesi', 'Tayfur Sökmen Caddesi']",residential,,True,155.397,"LINESTRING (36.166916 36.2047285, 36.1669865 36.2046362, 36.1669235 36.2045322, 36.1667714 36.2043577, 36.1666377 36.2041729, 36.1664853 36.2039745, 36.1663173 36.2037756, 36.1665021 36.2037256, 36.1665492 36.2036986, 36.1666228 36.2036655)",,
187541384,False,Abdurrahman Melek Caddesi,residential,,True,118.543,"LINESTRING (36.1680041 36.2058443, 36.1668055 36.2062928)",,
187541409,False,Tayfur Sökmen Caddesi,residential,,False,25.417,"LINESTRING (36.1680041 36.2058443, 36.1678116 36.2056766)",,
187541409,False,Tayfur Sökmen Caddesi,residential,,True,74.037,"LINESTRING (36.1680041 36.2058443, 36.1682176 36.2060414, 36.1685449 36.2063472)",,
187541466,False,Hakkı Dedebeyoğlu Sokak,residential,,False,59.083,"LINESTRING (36.160251 36.2069984, 36.160087 36.207513)",,
287012338,True,General Şükrü Kanadlı Caddesi,secondary,,False,53.108,"LINESTRING (36.1615879 36.2071842, 36.161484 36.206714)",,
187541424,False,Kara Tahir Sokak,residential,,True,88.43700000000001,"LINESTRING (36.1615879 36.2071842, 36.1612121 36.207182, 36.1610447 36.2076552)",,
187541412,False,Abdulgani Türkmen Sokak ,residential,,False,58.291,"LINESTRING (36.160087 36.207513, 36.1594861 36.2073137)",,
187541412,False,Abdulgani Türkmen Sokak ,residential,,True,44.096,"LINESTRING (36.160087 36.207513, 36.1605589 36.2076238)",,
187541466,False,Hakkı Dedebeyoğlu Sokak,residential,,True,59.083,"LINESTRING (36.160087 36.207513, 36.160251 36.2069984)",,
52871721,False,Yurtman Sokak,residential,,False,122.218,"LINESTRING (36.1605589 36.2076238, 36.1609469 36.2065702)",,
187541412,False,Abdulgani Türkmen Sokak ,residential,,False,44.096,"LINESTRING (36.1605589 36.2076238, 36.160087 36.207513)",,
1138500331,False,Abdulgani Türkmen Sokak,residential,,False,43.726,"LINESTRING (36.1605589 36.2076238, 36.1610447 36.2076552)",,
1138500331,False,Abdulgani Türkmen Sokak,residential,,False,48.911,"LINESTRING (36.1610447 36.2076552, 36.1615884 36.2076872)",,
1138500331,False,Abdulgani Türkmen Sokak,residential,,True,43.726,"LINESTRING (36.1610447 36.2076552, 36.1605589 36.2076238)",,
187541424,False,Kara Tahir Sokak,residential,,False,88.43700000000001,"LINESTRING (36.1610447 36.2076552, 36.1612121 36.207182, 36.1615879 36.2071842)",,
213773683,False,8.San. Caddesi,tertiary,,False,66.365,"LINESTRING (36.1677735 36.2080364, 36.167472 36.2074914)",,
320845356,True,Yavuz Sultan Selim Caddesi,primary,,False,35.969,"LINESTRING (36.1677735 36.2080364, 36.1681355 36.2078974)",,
187541474,True,General Şükrü Kanadlı Caddesi,residential,,False,58.209999999999994,"LINESTRING (36.1613172 36.2049215, 36.1612862 36.2047437, 36.1612218 36.2044037)",,
213526911,False,,residential,,True,90.955,"LINESTRING (36.1613172 36.2049215, 36.1608183 36.2048725, 36.1603083 36.2048451)",,
1139514973,False,Ayhan Bekler Sokak,residential,,False,28.637,"LINESTRING (36.1588033 36.2048786, 36.1590005 36.2050811)",,
1140608830,False,Oymak Sokak,residential,,True,28.748,"LINESTRING (36.1588033 36.2048786, 36.1585897 36.2050713)",,
1140608830,False,Oymak Sokak,residential,,False,21.557000000000002,"LINESTRING (36.1588033 36.2048786, 36.158879 36.2048097, 36.1589817 36.2047506)",,
52871720,False,Semih Azmi Sokak,residential,,False,63.289,"LINESTRING (36.1605766 36.2064752, 36.1599248 36.2062576)",,
52871720,False,Semih Azmi Sokak,residential,,True,34.863,"LINESTRING (36.1605766 36.2064752, 36.1609469 36.2065702)",,
213526925,False,Vedi Münir Karabay Sokak,residential,,False,45.52,"LINESTRING (36.1605766 36.2064752, 36.1606989 36.2060779)",,
213773703,False,Kavakçılar Caddesi,residential,,True,82.69800000000001,"LINESTRING (36.1646249 36.2048305, 36.1650252 36.2052027, 36.1652245 36.2053953)",,
1139479229,False,1.İzzetağa Sokak,residential,,True,91.68799999999999,"LINESTRING (36.1646249 36.2048305, 36.1645514 36.2048353, 36.1643529 36.2049132, 36.1639666 36.2050777, 36.1637129 36.2051921)",,
1139479236,False,Kavakçılar Caddesi,residential,,False,79.514,"LINESTRING (36.1646249 36.2048305, 36.1641504 36.2044869, 36.163957 36.2043608)",,
213773635,False,İnne İplik Caddesi,residential,,False,41.924,"LINESTRING (36.1658528 36.2050118, 36.1662965 36.2048936)",,
1139530079,False,,residential,,True,23.428,"LINESTRING (36.1658528 36.2050118, 36.1656725 36.2051642)",,
"[213773664, 1144957927]",False,"['Kemikli Han Caddesi', 'İnne İplik Caddesi']",residential,,True,205.339,"LINESTRING (36.1658528 36.2050118, 36.1657595 36.2049424, 36.1657008 36.2049104, 36.16558 36.20487, 36.1654436 36.2048575, 36.1652106 36.2048352, 36.1651554 36.2048199, 36.1650406 36.2047326, 36.1646869 36.204464, 36.1644758 36.2043235, 36.1643498 36.2042538, 36.164239 36.2042389, 36.1640804 36.2042517, 36.1640075 36.2042901, 36.163957 36.2043608)",,
1139279686,False,6128. Sokak,residential,,False,69.081,"LINESTRING (36.1658528 36.2050118, 36.165974 36.2050623, 36.1663878 36.2053342, 36.1664507 36.2053968)",,
213773662,False,6127. Caddesi,residential,,True,19.23,"LINESTRING (36.1636176 36.2050372, 36.1637129 36.2051921)",,
1144957927,False,Kemikli Han Caddesi,residential,,False,81.389,"LINESTRING (36.1636176 36.2050372, 36.163848 36.2045133, 36.163957 36.2043608)",,
1144957927,False,Kemikli Han Caddesi,residential,,True,47.813,"LINESTRING (36.1636176 36.2050372, 36.1635645 36.2051006, 36.1632323 36.205331)",,
213773651,False,Meydan 2 Sokak,residential,,True,81.133,"LINESTRING (36.1673108 36.2051716, 36.1664507 36.2053968)",,
187541409,False,Tayfur Sökmen Caddesi,residential,,False,60.684000000000005,"LINESTRING (36.1673108 36.2051716, 36.1670673 36.2049007, 36.166916 36.2047285)",,
187541409,False,Tayfur Sökmen Caddesi,residential,,True,11.402000000000001,"LINESTRING (36.1673108 36.2051716, 36.1673499 36.2052182, 36.1673815 36.2052568)",,
187541409,False,Tayfur Sökmen Caddesi,residential,,True,27.081,"LINESTRING (36.1673815 36.2052568, 36.1675576 36.2054546)",,
187541409,False,Tayfur Sökmen Caddesi,residential,,False,11.402000000000001,"LINESTRING (36.1673815 36.2052568, 36.1673499 36.2052182, 36.1673108 36.2051716)",,
213773700,False,Şht.Ender Mahseroğlu Caddesi,residential,,True,81.14,"LINESTRING (36.1673815 36.2052568, 36.1670383 36.2053622, 36.166531 36.2055046)",,
1141593235,False,Doğu Sokak,tertiary,,True,123.844,"LINESTRING (36.1673815 36.2052568, 36.1675117 36.2051811, 36.1679007 36.2049124, 36.1679675 36.2048662, 36.1684383 36.204541)",,
32423697,True,İstiklal Caddesi,primary,,False,97.269,"LINESTRING (36.1632323 36.205331, 36.1633316 36.2054314, 36.1634741 36.2055857, 36.1636828 36.2058326, 36.1638741 36.2060356)",,
1144957927,False,Kemikli Han Caddesi,residential,,False,47.813,"LINESTRING (36.1632323 36.205331, 36.1635645 36.2051006, 36.1636176 36.2050372)",,
213773671,False,6129. Caddesi,residential,,True,112.565,"LINESTRING (36.1652245 36.2053953, 36.1640206 36.2056801)",,
213773703,False,Kavakçılar Caddesi,residential,,True,26.043,"LINESTRING (36.1652245 36.2053953, 36.1653651 36.2056002)",,
213773703,False,Kavakçılar Caddesi,residential,,False,82.69800000000001,"LINESTRING (36.1652245 36.2053953, 36.1650252 36.2052027, 36.1646249 36.2048305)",,
213773651,False,Meydan 2 Sokak,residential,,False,81.133,"LINESTRING (36.1664507 36.2053968, 36.1673108 36.2051716)",,
1139279686,False,6128. Sokak,residential,,False,13.985,"LINESTRING (36.1664507 36.2053968, 36.166531 36.2055046)",,
1139279686,False,6128. Sokak,residential,,True,69.081,"LINESTRING (36.1664507 36.2053968, 36.1663878 36.2053342, 36.165974 36.2050623, 36.1658528 36.2050118)",,
52871701,False,İzzet Güçlü Caddesi,primary,,False,33.977,"LINESTRING (36.162087 36.2054452, 36.1621186 36.2057497)",,40
52871701,False,İzzet Güçlü Caddesi,primary,,True,88.874,"LINESTRING (36.162087 36.2054452, 36.1620232 36.2046476)",,40
187541409,False,Tayfur Sökmen Caddesi,residential,,False,27.081,"LINESTRING (36.1675576 36.2054546, 36.1673815 36.2052568)",,
187541409,False,Tayfur Sökmen Caddesi,residential,,True,34.227000000000004,"LINESTRING (36.1675576 36.2054546, 36.1677148 36.2056313, 36.1678116 36.2056766)",,
1139479243,False,Belediye Çarşısı C.1.B.Blok Caddesi,residential,,False,129.365,"LINESTRING (36.1675576 36.2054546, 36.1667592 36.2057259, 36.1662232 36.205895)",,
1139279686,False,6128. Sokak,residential,,True,13.985,"LINESTRING (36.166531 36.2055046, 36.1664507 36.2053968)",,
213773700,False,Şht.Ender Mahseroğlu Caddesi,residential,,False,81.14,"LINESTRING (36.166531 36.2055046, 36.1670383 36.2053622, 36.1673815 36.2052568)",,
213773700,False,Şht.Ender Mahseroğlu Caddesi,residential,,True,48.421,"LINESTRING (36.166531 36.2055046, 36.1664146 36.2055521, 36.1662418 36.2056363, 36.166073 36.2057335)",,
213773667,False,2.(Ada Çarşısı) Sokak,residential,,False,32.86,"LINESTRING (36.1630105 36.2055351, 36.1626589 36.2056178)",,
287149430,False,3.(Ada Çarşısı) Caddesi,residential,,False,69.06800000000001,"LINESTRING (36.1630105 36.2055351, 36.1631247 36.2058332, 36.1631623 36.2059312, 36.1632201 36.2061324)",,
287149430,False,3.(Ada Çarşısı) Caddesi,residential,,True,33.701,"LINESTRING (36.1630105 36.2055351, 36.1629744 36.2054408, 36.1628722 36.2052538)",,
213773648,False,6031. Sokak,residential,,True,68.662,"LINESTRING (36.1626589 36.2056178, 36.1628684 36.2062117)",,
213773667,False,2.(Ada Çarşısı) Sokak,residential,,False,18.981,"LINESTRING (36.1626589 36.2056178, 36.1624564 36.2056672)",,
213773667,False,2.(Ada Çarşısı) Sokak,residential,,True,32.86,"LINESTRING (36.1626589 36.2056178, 36.1630105 36.2055351)",,
213773662,False,6127. Caddesi,residential,,True,30.752,"LINESTRING (36.1640206 36.2056801, 36.1641607 36.2059325)",,
213773671,False,6129. Caddesi,residential,,False,112.565,"LINESTRING (36.1640206 36.2056801, 36.1652245 36.2053953)",,
213773662,False,6127. Caddesi,residential,,False,60.888000000000005,"LINESTRING (36.1640206 36.2056801, 36.1639072 36.2054925, 36.1637129 36.2051921)",,
213773707,False,Otogar Caddesi,residential,,True,38.476,"LINESTRING (36.1650923 36.2056982, 36.1652343 36.2060247)",,
1139279687,False,Kuseyri Caddesi,tertiary,,True,26.793,"LINESTRING (36.1650923 36.2056982, 36.1653651 36.2056002)",,
1139279687,False,Kuseyri Caddesi,tertiary,,False,87.675,"LINESTRING (36.1650923 36.2056982, 36.1643109 36.2058784, 36.1641607 36.2059325)",,
213773616,False,Kuseyri Caddesi,tertiary,,True,22.452,"LINESTRING (36.166073 36.2057335, 36.1662232 36.205895)",,
213773641,False,3.Kuseyri Caddesi,residential,,True,81.922,"LINESTRING (36.166073 36.2057335, 36.1652343 36.2060247)",,
213773616,False,Kuseyri Caddesi,tertiary,,False,80.48400000000001,"LINESTRING (36.166073 36.2057335, 36.1660853 36.2056502, 36.165996 36.2055728, 36.1659044 36.2055189, 36.1653651 36.2056002)",,
213773700,False,Şht.Ender Mahseroğlu Caddesi,residential,,False,48.42100000000001,"LINESTRING (36.166073 36.2057335, 36.1662418 36.2056363, 36.1664146 36.2055521, 36.166531 36.2055046)",,
213773662,False,6127. Caddesi,residential,,False,30.752,"LINESTRING (36.1641607 36.2059325, 36.1640206 36.2056801)",,
1139279687,False,Kuseyri Caddesi,tertiary,,False,28.154,"LINESTRING (36.1641607 36.2059325, 36.1638741 36.2060356)",,
1139279687,False,Kuseyri Caddesi,tertiary,,True,87.675,"LINESTRING (36.1641607 36.2059325, 36.1643109 36.2058784, 36.1650923 36.2056982)",,
213773616,False,Kuseyri Caddesi,tertiary,,False,8.587,"LINESTRING (36.1662628 36.2059653, 36.1662232 36.205895)",,
213773616,False,Kuseyri Caddesi,tertiary,,True,16.782,"LINESTRING (36.1662628 36.2059653, 36.1663402 36.2061027)",,
213773650,False,2.Kuseyri Caddesi ,residential,,True,89.591,"LINESTRING (36.1662628 36.2059653, 36.1653456 36.2062838)",,
213773641,False,3.Kuseyri Caddesi,residential,,False,81.922,"LINESTRING (36.1652343 36.2060247, 36.166073 36.2057335)",,
213773707,False,Otogar Caddesi,residential,,False,38.476,"LINESTRING (36.1652343 36.2060247, 36.1650923 36.2056982)",,
