osmid,ref,name,highway,oneway,reversed,length,bridge,geometry,maxspeed
"[186842339, 159430164, 186842357]",N11;R543,Dr. Nelson Mandela Drive,trunk,False,False,157.32999999999998,yes,"LINESTRING (29.886186 -27.3649578, 29.8863054 -27.3639281, 29.8863309 -27.3636983, 29.8863517 -27.3635506)",
159430164,N11;R543,Dr. Nelson Mandela Drive,trunk,False,True,150.269,,"LINESTRING (29.886186 -27.3649578, 29.8860942 -27.3656682, 29.8860097 -27.3663001)",
207942389,,Monument Street,residential,False,False,274.763,,"LINESTRING (29.886186 -27.3649578, 29.8851299 -27.36485, 29.8834237 -27.3646619)",
185583389,,Zondo Street,residential,False,False,274.727,,"LINESTRING (29.8832336 -27.3660339, 29.8804709 -27.3657433)",
185583398,,Vrede Street,residential,False,False,153.71,,"LINESTRING (29.8832336 -27.3660339, 29.8834237 -27.3646619)",
185583389,,Zondo Street,residential,False,True,275.738,,"LINESTRING (29.8832336 -27.3660339, 29.8844835 -27.3661482, 29.8860097 -27.3663001)",
185583401,,Kruger Street,residential,False,False,151.128,,"LINESTRING (29.8778357 -27.3641104, 29.8776686 -27.3654614)",
185583401,,Kruger Street,residential,False,True,152.548,,"LINESTRING (29.8778357 -27.3641104, 29.8780033 -27.3627466)",
207942389,,Monument Street,residential,False,True,278.872,,"LINESTRING (29.8778357 -27.3641104, 29.8806426 -27.3643855)",
185583401,,Kruger Street,residential,False,True,152.179,,"LINESTRING (29.8774829 -27.36682, 29.8776686 -27.3654614)",
55804970,R23;R543,Adelaide Thambo Street,primary,False,False,280.362,,"LINESTRING (29.8774829 -27.36682, 29.8795027 -27.3670331, 29.8803056 -27.3670859)",60
185583401,,Kruger Street,residential,False,False,152.179,,"LINESTRING (29.8776686 -27.3654614, 29.8774829 -27.36682)",
185583401,,Kruger Street,residential,False,True,151.128,,"LINESTRING (29.8776686 -27.3654614, 29.8778357 -27.3641104)",
185583389,,Zondo Street,residential,False,True,278.539,,"LINESTRING (29.8776686 -27.3654614, 29.879103 -27.3656266, 29.8804709 -27.3657433)",
159430164,N11;R543,Dr. Nelson Mandela Drive,trunk,False,False,150.269,,"LINESTRING (29.8860097 -27.3663001, 29.8860942 -27.3656682, 29.886186 -27.3649578)",
185583389,,Zondo Street,residential,False,False,275.738,,"LINESTRING (29.8860097 -27.3663001, 29.8844835 -27.3661482, 29.8832336 -27.3660339)",
55804970,R23;R543,Adelaide Thambo Street,primary,False,True,280.362,,"LINESTRING (29.8803056 -27.3670859, 29.8795027 -27.3670331, 29.8774829 -27.36682)",60
949510604,,Smit Street,residential,False,True,150.188,,"LINESTRING (29.8803056 -27.3670859, 29.8803199 -27.3669291, 29.8804709 -27.3657433)",
185583401,,Kruger Street,residential,False,False,152.548,,"LINESTRING (29.8780033 -27.3627466, 29.8778357 -27.3641104)",
185583401,,Kruger Street,residential,False,True,67.398,,"LINESTRING (29.8780033 -27.3627466, 29.8780757 -27.3621439)",
185583422,,Maarschalk Street,residential,False,False,106.605,,"LINESTRING (29.8780033 -27.3627466, 29.8790787 -27.3628301)",
185583398,,Vrede Street,residential,False,True,153.71,,"LINESTRING (29.8834237 -27.3646619, 29.8832336 -27.3660339)",
207942389,,Monument Street,residential,False,False,276.355,,"LINESTRING (29.8834237 -27.3646619, 29.8806426 -27.3643855)",
207942389,,Monument Street,residential,False,True,274.763,,"LINESTRING (29.8834237 -27.3646619, 29.8851299 -27.36485, 29.886186 -27.3649578)",
185583389,,Zondo Street,residential,False,True,274.727,,"LINESTRING (29.8804709 -27.3657433, 29.8832336 -27.3660339)",
949504764,,Smit Street,residential,False,False,151.93,,"LINESTRING (29.8804709 -27.3657433, 29.8806426 -27.3643855)",
185583389,,Zondo Street,residential,False,False,278.539,,"LINESTRING (29.8804709 -27.3657433, 29.879103 -27.3656266, 29.8776686 -27.3654614)",
949510604,,Smit Street,residential,False,False,150.188,,"LINESTRING (29.8804709 -27.3657433, 29.8803199 -27.3669291, 29.8803056 -27.3670859)",
185583422,,Maarschalk Street,residential,False,True,106.605,,"LINESTRING (29.8790787 -27.3628301, 29.8780033 -27.3627466)",
949826660,,Smit Street,residential,False,False,148.388,,"LINESTRING (29.8810037 -27.3616612, 29.8811254 -27.3603311)",
951688083,,Smit Street,residential,False,True,147.426,,"LINESTRING (29.8810037 -27.3616612, 29.8808459 -27.3629796)",
"[185586187, 185586172]",,"['Kruger Street', 'De Jager Street']",residential,False,"[False, True]",425.85699999999997,,"LINESTRING (29.8810037 -27.3616612, 29.8783681 -27.3613864, 29.8782514 -27.3613769, 29.8782152 -27.3613614, 29.8781991 -27.3613328, 29.8781978 -27.3612733, 29.8782139 -27.3611006, 29.8783641 -27.3600405)",
779552423,,Vrystaat Street,residential,False,False,274.603,,"LINESTRING (29.8783641 -27.3600405, 29.8811254 -27.3603311)",
"[185586187, 185586172]",,"['De Jager Street', 'Kruger Street']",residential,False,"[False, True]",425.85699999999997,,"LINESTRING (29.8783641 -27.3600405, 29.8782139 -27.3611006, 29.8781978 -27.3612733, 29.8781991 -27.3613328, 29.8782152 -27.3613614, 29.8782514 -27.3613769, 29.8783681 -27.3613864, 29.8810037 -27.3616612)",
779552423,,Vrystaat Street,residential,False,False,148.368,,"LINESTRING (29.8811254 -27.3603311, 29.8826194 -27.3604717)",
779552423,,Vrystaat Street,residential,False,True,274.603,,"LINESTRING (29.8811254 -27.3603311, 29.8783641 -27.3600405)",
949826660,,Smit Street,residential,False,False,152.214,,"LINESTRING (29.8811254 -27.3603311, 29.8813212 -27.3589733)",
949826660,,Smit Street,residential,False,True,148.388,,"LINESTRING (29.8811254 -27.3603311, 29.8810037 -27.3616612)",
185586193,,Vrede Street,residential,False,True,8.704,,"LINESTRING (29.8839189 -27.3606277, 29.8839263 -27.3605497)",
"[185586193, 207942381]",,"['Vrede Street', 'De Jager Street']",residential,False,False,174.38,,"LINESTRING (29.8839189 -27.3606277, 29.883872 -27.361022, 29.8838036 -27.3616865, 29.8838022 -27.3618104, 29.8838157 -27.3618664, 29.8838519 -27.3619081, 29.8839055 -27.3619331, 29.8841395 -27.3619951)",
779552422,,Vrystaat Street,residential,True,False,130.113,,"LINESTRING (29.8839189 -27.3606277, 29.8834173 -27.3605836, 29.8827998 -27.3605241, 29.8827387 -27.3605199, 29.8826194 -27.3604717)",
186842357,N11;R543,Dr. Nelson Mandela Drive,trunk,False,False,76.306,,"LINESTRING (29.8866856 -27.3608731, 29.8867661 -27.3601906)",
186842357,N11;R543,Dr. Nelson Mandela Drive,trunk,False,True,145.361,,"LINESTRING (29.8866856 -27.3608731, 29.8865042 -27.3621704)",
207942380,,Vrystaat Street,residential,False,True,251.111,,"LINESTRING (29.8866856 -27.3608731, 29.8850186 -27.3607099, 29.8841603 -27.3606099)",
185586193,,Vrede Street,residential,False,False,77.461,,"LINESTRING (29.8840865 -27.3592401, 29.8840088 -27.3599333)",
951201017,,Michaelson Street,residential,False,False,274.7,,"LINESTRING (29.8840865 -27.3592401, 29.8813212 -27.3589733)",
185586202,,Michaelson Street,residential,False,True,275.16700000000003,,"LINESTRING (29.8840865 -27.3592401, 29.885425 -27.3593807, 29.8868546 -27.3595224)",
186842357,N11;R543,Dr. Nelson Mandela Drive,trunk,False,False,74.813,,"LINESTRING (29.8867661 -27.3601906, 29.8868546 -27.3595224)",
186842357,N11;R543,Dr. Nelson Mandela Drive,trunk,False,True,76.306,,"LINESTRING (29.8867661 -27.3601906, 29.8866856 -27.3608731)",
185586196,,Van Riebeeck Street,residential,False,True,273.802,,"LINESTRING (29.8867661 -27.3601906, 29.8847008 -27.3600024, 29.8840088 -27.3599333)",
185586201,,Maarschalk Street,residential,False,True,189.998,,"LINESTRING (29.8863517 -27.3635506, 29.8844373 -27.3633804)",
186842357,N11;R543,Dr. Nelson Mandela Drive,trunk,False,False,143.077,,"LINESTRING (29.8863517 -27.3635506, 29.8864951 -27.3622702)",
"[186842339, 159430164, 186842357]",N11;R543,Dr. Nelson Mandela Drive,trunk,False,True,157.32999999999998,yes,"LINESTRING (29.8863517 -27.3635506, 29.8863309 -27.3636983, 29.8863054 -27.3639281, 29.886186 -27.3649578)",
186842357,N11;R543,Dr. Nelson Mandela Drive,trunk,False,False,145.361,,"LINESTRING (29.8865042 -27.3621704, 29.8866856 -27.3608731)",
186842357,N11;R543,Dr. Nelson Mandela Drive,trunk,False,True,11.134,,"LINESTRING (29.8865042 -27.3621704, 29.8864951 -27.3622702)",
782132338,,De Jager Street,residential,True,False,20.349,,"LINESTRING (29.8865042 -27.3621704, 29.8867017 -27.3622226)",
185586201,,Maarschalk Street,residential,False,False,189.998,,"LINESTRING (29.8844373 -27.3633804, 29.8863517 -27.3635506)",
186842357,N11;R543,Dr. Nelson Mandela Drive,trunk,False,True,74.813,,"LINESTRING (29.8868546 -27.3595224, 29.8867661 -27.3601906)",
185586202,,Michaelson Street,residential,False,False,275.16700000000003,,"LINESTRING (29.8868546 -27.3595224, 29.885425 -27.3593807, 29.8840865 -27.3592401)",
949826660,,Smit Street,residential,False,True,152.214,,"LINESTRING (29.8813212 -27.3589733, 29.8811254 -27.3603311)",
951201017,,Michaelson Street,residential,False,True,274.7,,"LINESTRING (29.8813212 -27.3589733, 29.8840865 -27.3592401)",
185586193,,Vrede Street,residential,False,False,69.023,,"LINESTRING (29.8840088 -27.3599333, 29.8839263 -27.3605497)",
185586193,,Vrede Street,residential,False,True,77.461,,"LINESTRING (29.8840088 -27.3599333, 29.8840865 -27.3592401)",
185586196,,Van Riebeeck Street,residential,False,False,273.802,,"LINESTRING (29.8840088 -27.3599333, 29.8847008 -27.3600024, 29.8867661 -27.3601906)",
"[185586193, 207942381]",,"['Vrede Street', 'De Jager Street']",residential,False,True,174.38,,"LINESTRING (29.8841395 -27.3619951, 29.8839055 -27.3619331, 29.8838519 -27.3619081, 29.8838157 -27.3618664, 29.8838022 -27.3618104, 29.8838036 -27.3616865, 29.883872 -27.361022, 29.8839189 -27.3606277)",
779552425,,De Jager Street,residential,True,False,234.936,,"LINESTRING (29.8841395 -27.3619951, 29.884281 -27.3619701, 29.88456 -27.3619891, 29.8863973 -27.3621618, 29.8865042 -27.3621704)",
185586193,,Vrede Street,residential,False,False,8.704,,"LINESTRING (29.8839263 -27.3605497, 29.8839189 -27.3606277)",
185586193,,Vrede Street,residential,False,True,69.023,,"LINESTRING (29.8839263 -27.3605497, 29.8840088 -27.3599333)",
782132335,,Vrystaat Street,residential,True,False,24.059,,"LINESTRING (29.8839263 -27.3605497, 29.8841603 -27.3606099)",
779552423,,Vrystaat Street,residential,False,True,148.368,,"LINESTRING (29.8826194 -27.3604717, 29.8811254 -27.3603311)",
779552421,,Vrystaat Street,residential,True,False,129.846,,"LINESTRING (29.8826194 -27.3604717, 29.8827515 -27.3604491, 29.8830251 -27.3604687, 29.8839263 -27.3605497)",
186842357,N11;R543,Dr. Nelson Mandela Drive,trunk,False,False,11.134,,"LINESTRING (29.8864951 -27.3622702, 29.8865042 -27.3621704)",
186842357,N11;R543,Dr. Nelson Mandela Drive,trunk,False,True,143.077,,"LINESTRING (29.8864951 -27.3622702, 29.8863517 -27.3635506)",
779552424,,De Jager Street,residential,True,False,235.732,,"LINESTRING (29.8864951 -27.3622702, 29.8845305 -27.3620927, 29.8843333 -27.3620701, 29.8842663 -27.3620576, 29.8841395 -27.3619951)",
779652208,,Maarschalk Street,residential,False,True,99.221,,"LINESTRING (29.8798433 -27.3629432, 29.8803354 -27.3629837, 29.8808459 -27.3629796)",
185583401,,Kruger Street,residential,False,False,67.398,,"LINESTRING (29.8780757 -27.3621439, 29.8780033 -27.3627466)",
782132336,,Vrystaat Street,residential,True,False,23.922,,"LINESTRING (29.8841603 -27.3606099, 29.8839189 -27.3606277)",
207942380,,Vrystaat Street,residential,False,False,251.111,,"LINESTRING (29.8841603 -27.3606099, 29.8850186 -27.3607099, 29.8866856 -27.3608731)",
782132337,,De Jager Street,residential,True,False,21.078,,"LINESTRING (29.8867017 -27.3622226, 29.8864951 -27.3622702)",
207942389,,Monument Street,residential,False,False,278.872,,"LINESTRING (29.8806426 -27.3643855, 29.8778357 -27.3641104)",
207942389,,Monument Street,residential,False,True,276.355,,"LINESTRING (29.8806426 -27.3643855, 29.8834237 -27.3646619)",
949504764,,Smit Street,residential,False,True,151.93,,"LINESTRING (29.8806426 -27.3643855, 29.8804709 -27.3657433)",
949504764,,Smit Street,residential,False,False,157.615,,"LINESTRING (29.8806426 -27.3643855, 29.8807198 -27.3638796, 29.8808459 -27.3629796)",
951688083,,Smit Street,residential,False,False,147.426,,"LINESTRING (29.8808459 -27.3629796, 29.8810037 -27.3616612)",
779652208,,Maarschalk Street,residential,False,False,99.221,,"LINESTRING (29.8808459 -27.3629796, 29.8803354 -27.3629837, 29.8798433 -27.3629432)",
949504764,,Smit Street,residential,False,True,157.615,,"LINESTRING (29.8808459 -27.3629796, 29.8807198 -27.3638796, 29.8806426 -27.3643855)",
